well	Pi_conc	sensor_conc	date	data_file	Time	fluorescence	row	column	condition
B12	0	20	20181107	GTPase_assay/2018_data/20181107_GAP_calibration2.txt	689	8032	B	12	20181107-B-12-0-20
B12	0	20	20181107	GTPase_assay/2018_data/20181107_GAP_calibration2.txt	702	8054	B	12	20181107-B-12-0-20
B12	0	20	20181107	GTPase_assay/2018_data/20181107_GAP_calibration2.txt	715	7985	B	12	20181107-B-12-0-20
B12	0	20	20181107	GTPase_assay/2018_data/20181107_GAP_calibration2.txt	728	8043	B	12	20181107-B-12-0-20
B12	0	20	20181107	GTPase_assay/2018_data/20181107_GAP_calibration2.txt	741	7972	B	12	20181107-B-12-0-20
B12	0	20	20181107	GTPase_assay/2018_data/20181107_GAP_calibration2.txt	754	7996	B	12	20181107-B-12-0-20
B12	0	20	20181107	GTPase_assay/2018_data/20181107_GAP_calibration2.txt	767	8081	B	12	20181107-B-12-0-20
B12	0	20	20181107	GTPase_assay/2018_data/20181107_GAP_calibration2.txt	780	8043	B	12	20181107-B-12-0-20
B12	0	20	20181107	GTPase_assay/2018_data/20181107_GAP_calibration2.txt	793	8009	B	12	20181107-B-12-0-20
B12	0	20	20181107	GTPase_assay/2018_data/20181107_GAP_calibration2.txt	806	8040	B	12	20181107-B-12-0-20
B12	0	20	20181107	GTPase_assay/2018_data/20181107_GAP_calibration2.txt	819	8080	B	12	20181107-B-12-0-20
B12	0	20	20181107	GTPase_assay/2018_data/20181107_GAP_calibration2.txt	832	8008	B	12	20181107-B-12-0-20
B12	0	20	20181107	GTPase_assay/2018_data/20181107_GAP_calibration2.txt	845	8028	B	12	20181107-B-12-0-20
B12	0	20	20181107	GTPase_assay/2018_data/20181107_GAP_calibration2.txt	858	8077	B	12	20181107-B-12-0-20
B12	0	20	20181107	GTPase_assay/2018_data/20181107_GAP_calibration2.txt	871	8008	B	12	20181107-B-12-0-20
B12	0	20	20181107	GTPase_assay/2018_data/20181107_GAP_calibration2.txt	884	8033	B	12	20181107-B-12-0-20
B12	0	20	20181107	GTPase_assay/2018_data/20181107_GAP_calibration2.txt	897	8087	B	12	20181107-B-12-0-20
B12	0	20	20181107	GTPase_assay/2018_data/20181107_GAP_calibration2.txt	910	8046	B	12	20181107-B-12-0-20
B12	0	20	20181107	GTPase_assay/2018_data/20181107_GAP_calibration2.txt	923	8083	B	12	20181107-B-12-0-20
B12	0	20	20181107	GTPase_assay/2018_data/20181107_GAP_calibration2.txt	936	8038	B	12	20181107-B-12-0-20
B12	0	20	20181107	GTPase_assay/2018_data/20181107_GAP_calibration2.txt	949	8061	B	12	20181107-B-12-0-20
B12	0	20	20181107	GTPase_assay/2018_data/20181107_GAP_calibration2.txt	962	8058	B	12	20181107-B-12-0-20
B12	0	20	20181107	GTPase_assay/2018_data/20181107_GAP_calibration2.txt	975	7996	B	12	20181107-B-12-0-20
B12	0	20	20181107	GTPase_assay/2018_data/20181107_GAP_calibration2.txt	988	8098	B	12	20181107-B-12-0-20
B12	0	20	20181107	GTPase_assay/2018_data/20181107_GAP_calibration2.txt	1001	8020	B	12	20181107-B-12-0-20
B12	0	20	20181107	GTPase_assay/2018_data/20181107_GAP_calibration2.txt	1014	8021	B	12	20181107-B-12-0-20
B12	0	20	20181107	GTPase_assay/2018_data/20181107_GAP_calibration2.txt	1027	8034	B	12	20181107-B-12-0-20
B12	0	20	20181107	GTPase_assay/2018_data/20181107_GAP_calibration2.txt	1040	8042	B	12	20181107-B-12-0-20
B12	0	20	20181107	GTPase_assay/2018_data/20181107_GAP_calibration2.txt	1053	8022	B	12	20181107-B-12-0-20
B12	0	20	20181107	GTPase_assay/2018_data/20181107_GAP_calibration2.txt	1066	8021	B	12	20181107-B-12-0-20
B12	0	20	20181107	GTPase_assay/2018_data/20181107_GAP_calibration2.txt	1079	8002	B	12	20181107-B-12-0-20
B12	0	20	20181107	GTPase_assay/2018_data/20181107_GAP_calibration2.txt	1092	8068	B	12	20181107-B-12-0-20
B12	0	20	20181107	GTPase_assay/2018_data/20181107_GAP_calibration2.txt	1105	8041	B	12	20181107-B-12-0-20
B12	0	20	20181107	GTPase_assay/2018_data/20181107_GAP_calibration2.txt	1118	8054	B	12	20181107-B-12-0-20
B12	0	20	20181107	GTPase_assay/2018_data/20181107_GAP_calibration2.txt	1131	8036	B	12	20181107-B-12-0-20
B12	0	20	20181107	GTPase_assay/2018_data/20181107_GAP_calibration2.txt	1144	8057	B	12	20181107-B-12-0-20
B12	0	20	20181107	GTPase_assay/2018_data/20181107_GAP_calibration2.txt	1157	8060	B	12	20181107-B-12-0-20
B12	0	20	20181107	GTPase_assay/2018_data/20181107_GAP_calibration2.txt	1170	8051	B	12	20181107-B-12-0-20
B12	0	20	20181107	GTPase_assay/2018_data/20181107_GAP_calibration2.txt	1183	8063	B	12	20181107-B-12-0-20
B12	0	20	20181107	GTPase_assay/2018_data/20181107_GAP_calibration2.txt	1196	7998	B	12	20181107-B-12-0-20
B12	0	20	20181107	GTPase_assay/2018_data/20181107_GAP_calibration2.txt	1209	8077	B	12	20181107-B-12-0-20
B12	0	20	20181107	GTPase_assay/2018_data/20181107_GAP_calibration2.txt	1222	8036	B	12	20181107-B-12-0-20
B12	0	20	20181107	GTPase_assay/2018_data/20181107_GAP_calibration2.txt	1235	8004	B	12	20181107-B-12-0-20
B12	0	20	20181107	GTPase_assay/2018_data/20181107_GAP_calibration2.txt	1248	8025	B	12	20181107-B-12-0-20
B12	0	20	20181107	GTPase_assay/2018_data/20181107_GAP_calibration2.txt	1261	7988	B	12	20181107-B-12-0-20
B12	0	20	20181107	GTPase_assay/2018_data/20181107_GAP_calibration2.txt	1274	8016	B	12	20181107-B-12-0-20
B12	0	20	20181107	GTPase_assay/2018_data/20181107_GAP_calibration2.txt	1287	8035	B	12	20181107-B-12-0-20
B12	0	20	20181107	GTPase_assay/2018_data/20181107_GAP_calibration2.txt	1300	8088	B	12	20181107-B-12-0-20
B12	0	20	20181107	GTPase_assay/2018_data/20181107_GAP_calibration2.txt	1313	8013	B	12	20181107-B-12-0-20
B12	0	20	20181107	GTPase_assay/2018_data/20181107_GAP_calibration2.txt	1326	7991	B	12	20181107-B-12-0-20
B12	0	20	20181107	GTPase_assay/2018_data/20181107_GAP_calibration2.txt	1339	8026	B	12	20181107-B-12-0-20
B12	0	20	20181107	GTPase_assay/2018_data/20181107_GAP_calibration2.txt	1352	7987	B	12	20181107-B-12-0-20
B12	0	20	20181107	GTPase_assay/2018_data/20181107_GAP_calibration2.txt	1365	8023	B	12	20181107-B-12-0-20
B12	0	20	20181107	GTPase_assay/2018_data/20181107_GAP_calibration2.txt	1378	8035	B	12	20181107-B-12-0-20
B12	0	20	20181107	GTPase_assay/2018_data/20181107_GAP_calibration2.txt	1391	8034	B	12	20181107-B-12-0-20
B12	0	20	20181107	GTPase_assay/2018_data/20181107_GAP_calibration2.txt	1404	7994	B	12	20181107-B-12-0-20
B12	0	20	20181107	GTPase_assay/2018_data/20181107_GAP_calibration2.txt	1417	8034	B	12	20181107-B-12-0-20
B12	0	20	20181107	GTPase_assay/2018_data/20181107_GAP_calibration2.txt	1430	8048	B	12	20181107-B-12-0-20
B12	0	20	20181107	GTPase_assay/2018_data/20181107_GAP_calibration2.txt	1443	8042	B	12	20181107-B-12-0-20
B12	0	20	20181107	GTPase_assay/2018_data/20181107_GAP_calibration2.txt	1456	8067	B	12	20181107-B-12-0-20
B12	0	20	20181107	GTPase_assay/2018_data/20181107_GAP_calibration2.txt	1469	7995	B	12	20181107-B-12-0-20
B12	0	20	20181107	GTPase_assay/2018_data/20181107_GAP_calibration2.txt	1482	8047	B	12	20181107-B-12-0-20
B12	0	20	20181107	GTPase_assay/2018_data/20181107_GAP_calibration2.txt	1495	8045	B	12	20181107-B-12-0-20
B12	0	20	20181107	GTPase_assay/2018_data/20181107_GAP_calibration2.txt	1508	8059	B	12	20181107-B-12-0-20
B12	0	20	20181107	GTPase_assay/2018_data/20181107_GAP_calibration2.txt	1521	8051	B	12	20181107-B-12-0-20
B12	0	20	20181107	GTPase_assay/2018_data/20181107_GAP_calibration2.txt	1534	8083	B	12	20181107-B-12-0-20
B12	0	20	20181107	GTPase_assay/2018_data/20181107_GAP_calibration2.txt	1547	8076	B	12	20181107-B-12-0-20
B12	0	20	20181107	GTPase_assay/2018_data/20181107_GAP_calibration2.txt	1560	8008	B	12	20181107-B-12-0-20
B12	0	20	20181107	GTPase_assay/2018_data/20181107_GAP_calibration2.txt	1573	8070	B	12	20181107-B-12-0-20
B12	0	20	20181107	GTPase_assay/2018_data/20181107_GAP_calibration2.txt	1586	8027	B	12	20181107-B-12-0-20
B12	0	20	20181107	GTPase_assay/2018_data/20181107_GAP_calibration2.txt	1599	8026	B	12	20181107-B-12-0-20
B12	0	20	20181107	GTPase_assay/2018_data/20181107_GAP_calibration2.txt	1612	8018	B	12	20181107-B-12-0-20
B12	0	20	20181107	GTPase_assay/2018_data/20181107_GAP_calibration2.txt	1625	8025	B	12	20181107-B-12-0-20
B12	0	20	20181107	GTPase_assay/2018_data/20181107_GAP_calibration2.txt	1638	8058	B	12	20181107-B-12-0-20
B12	0	20	20181107	GTPase_assay/2018_data/20181107_GAP_calibration2.txt	1651	8064	B	12	20181107-B-12-0-20
B12	0	20	20181107	GTPase_assay/2018_data/20181107_GAP_calibration2.txt	1664	8049	B	12	20181107-B-12-0-20
B12	0	20	20181107	GTPase_assay/2018_data/20181107_GAP_calibration2.txt	1677	8048	B	12	20181107-B-12-0-20
B12	0	20	20181107	GTPase_assay/2018_data/20181107_GAP_calibration2.txt	1690	8029	B	12	20181107-B-12-0-20
B12	0	20	20181107	GTPase_assay/2018_data/20181107_GAP_calibration2.txt	1703	8034	B	12	20181107-B-12-0-20
B12	0	20	20181107	GTPase_assay/2018_data/20181107_GAP_calibration2.txt	1716	8002	B	12	20181107-B-12-0-20
B12	0	20	20181107	GTPase_assay/2018_data/20181107_GAP_calibration2.txt	1729	8051	B	12	20181107-B-12-0-20
B12	0	20	20181107	GTPase_assay/2018_data/20181107_GAP_calibration2.txt	1742	7951	B	12	20181107-B-12-0-20
B12	0	20	20181107	GTPase_assay/2018_data/20181107_GAP_calibration2.txt	1755	8028	B	12	20181107-B-12-0-20
B12	0	20	20181107	GTPase_assay/2018_data/20181107_GAP_calibration2.txt	1768	8024	B	12	20181107-B-12-0-20
B12	0	20	20181107	GTPase_assay/2018_data/20181107_GAP_calibration2.txt	1781	8021	B	12	20181107-B-12-0-20
B12	0	20	20181107	GTPase_assay/2018_data/20181107_GAP_calibration2.txt	1794	8033	B	12	20181107-B-12-0-20
A2	3	10	20181205	GTPase_assay/2018_data/20181205_GAP_calibration.txt	0	14965	A	2	20181205-A-2-3-10
A2	3	10	20181205	GTPase_assay/2018_data/20181205_GAP_calibration.txt	20	15005	A	2	20181205-A-2-3-10
A2	3	10	20181205	GTPase_assay/2018_data/20181205_GAP_calibration.txt	40	15040	A	2	20181205-A-2-3-10
A2	3	10	20181205	GTPase_assay/2018_data/20181205_GAP_calibration.txt	60	14787	A	2	20181205-A-2-3-10
A2	3	10	20181205	GTPase_assay/2018_data/20181205_GAP_calibration.txt	80	14867	A	2	20181205-A-2-3-10
A2	3	10	20181205	GTPase_assay/2018_data/20181205_GAP_calibration.txt	100	14760	A	2	20181205-A-2-3-10
A2	3	10	20181205	GTPase_assay/2018_data/20181205_GAP_calibration.txt	120	14609	A	2	20181205-A-2-3-10
A2	3	10	20181205	GTPase_assay/2018_data/20181205_GAP_calibration.txt	140	14620	A	2	20181205-A-2-3-10
A2	3	10	20181205	GTPase_assay/2018_data/20181205_GAP_calibration.txt	160	14770	A	2	20181205-A-2-3-10
A2	3	10	20181205	GTPase_assay/2018_data/20181205_GAP_calibration.txt	180	14707	A	2	20181205-A-2-3-10
A2	3	10	20181205	GTPase_assay/2018_data/20181205_GAP_calibration.txt	200	14537	A	2	20181205-A-2-3-10
A2	3	10	20181205	GTPase_assay/2018_data/20181205_GAP_calibration.txt	220	14597	A	2	20181205-A-2-3-10
A2	3	10	20181205	GTPase_assay/2018_data/20181205_GAP_calibration.txt	240	14494	A	2	20181205-A-2-3-10
A2	3	10	20181205	GTPase_assay/2018_data/20181205_GAP_calibration.txt	260	14423	A	2	20181205-A-2-3-10
A2	3	10	20181205	GTPase_assay/2018_data/20181205_GAP_calibration.txt	280	14387	A	2	20181205-A-2-3-10
A2	3	10	20181205	GTPase_assay/2018_data/20181205_GAP_calibration.txt	300	14476	A	2	20181205-A-2-3-10
A2	3	10	20181205	GTPase_assay/2018_data/20181205_GAP_calibration.txt	320	14396	A	2	20181205-A-2-3-10
A2	3	10	20181205	GTPase_assay/2018_data/20181205_GAP_calibration.txt	340	14354	A	2	20181205-A-2-3-10
A2	3	10	20181205	GTPase_assay/2018_data/20181205_GAP_calibration.txt	360	14335	A	2	20181205-A-2-3-10
A2	3	10	20181205	GTPase_assay/2018_data/20181205_GAP_calibration.txt	380	14221	A	2	20181205-A-2-3-10
A2	3	10	20181205	GTPase_assay/2018_data/20181205_GAP_calibration.txt	400	14280	A	2	20181205-A-2-3-10
A2	3	10	20181205	GTPase_assay/2018_data/20181205_GAP_calibration.txt	420	14120	A	2	20181205-A-2-3-10
A2	3	10	20181205	GTPase_assay/2018_data/20181205_GAP_calibration.txt	440	14219	A	2	20181205-A-2-3-10
A2	3	10	20181205	GTPase_assay/2018_data/20181205_GAP_calibration.txt	460	14303	A	2	20181205-A-2-3-10
A2	3	10	20181205	GTPase_assay/2018_data/20181205_GAP_calibration.txt	480	14115	A	2	20181205-A-2-3-10
A2	3	10	20181205	GTPase_assay/2018_data/20181205_GAP_calibration.txt	500	14184	A	2	20181205-A-2-3-10
A2	3	10	20181205	GTPase_assay/2018_data/20181205_GAP_calibration.txt	520	14097	A	2	20181205-A-2-3-10
A2	3	10	20181205	GTPase_assay/2018_data/20181205_GAP_calibration.txt	540	14056	A	2	20181205-A-2-3-10
A2	3	10	20181205	GTPase_assay/2018_data/20181205_GAP_calibration.txt	560	14065	A	2	20181205-A-2-3-10
A2	3	10	20181205	GTPase_assay/2018_data/20181205_GAP_calibration.txt	580	13847	A	2	20181205-A-2-3-10
A2	3	10	20181205	GTPase_assay/2018_data/20181205_GAP_calibration.txt	600	13943	A	2	20181205-A-2-3-10
A2	3	10	20181205	GTPase_assay/2018_data/20181205_GAP_calibration.txt	620	13938	A	2	20181205-A-2-3-10
A2	3	10	20181205	GTPase_assay/2018_data/20181205_GAP_calibration.txt	640	13879	A	2	20181205-A-2-3-10
A2	3	10	20181205	GTPase_assay/2018_data/20181205_GAP_calibration.txt	660	13906	A	2	20181205-A-2-3-10
A2	3	10	20181205	GTPase_assay/2018_data/20181205_GAP_calibration.txt	680	13881	A	2	20181205-A-2-3-10
A2	3	10	20181205	GTPase_assay/2018_data/20181205_GAP_calibration.txt	700	13865	A	2	20181205-A-2-3-10
A2	3	10	20181205	GTPase_assay/2018_data/20181205_GAP_calibration.txt	720	13860	A	2	20181205-A-2-3-10
A2	3	10	20181205	GTPase_assay/2018_data/20181205_GAP_calibration.txt	740	13758	A	2	20181205-A-2-3-10
A2	3	10	20181205	GTPase_assay/2018_data/20181205_GAP_calibration.txt	760	13724	A	2	20181205-A-2-3-10
A2	3	10	20181205	GTPase_assay/2018_data/20181205_GAP_calibration.txt	780	13838	A	2	20181205-A-2-3-10
A2	3	10	20181205	GTPase_assay/2018_data/20181205_GAP_calibration.txt	800	13744	A	2	20181205-A-2-3-10
A2	3	10	20181205	GTPase_assay/2018_data/20181205_GAP_calibration.txt	820	13804	A	2	20181205-A-2-3-10
A2	3	10	20181205	GTPase_assay/2018_data/20181205_GAP_calibration.txt	840	13810	A	2	20181205-A-2-3-10
A2	3	10	20181205	GTPase_assay/2018_data/20181205_GAP_calibration.txt	860	13793	A	2	20181205-A-2-3-10
A2	3	10	20181205	GTPase_assay/2018_data/20181205_GAP_calibration.txt	880	13648	A	2	20181205-A-2-3-10
A2	3	10	20181205	GTPase_assay/2018_data/20181205_GAP_calibration.txt	900	13684	A	2	20181205-A-2-3-10
A2	3	10	20181205	GTPase_assay/2018_data/20181205_GAP_calibration.txt	920	13699	A	2	20181205-A-2-3-10
A2	3	10	20181205	GTPase_assay/2018_data/20181205_GAP_calibration.txt	940	13727	A	2	20181205-A-2-3-10
A2	3	10	20181205	GTPase_assay/2018_data/20181205_GAP_calibration.txt	960	13671	A	2	20181205-A-2-3-10
A2	3	10	20181205	GTPase_assay/2018_data/20181205_GAP_calibration.txt	980	13609	A	2	20181205-A-2-3-10
A2	3	10	20181205	GTPase_assay/2018_data/20181205_GAP_calibration.txt	1e3	13630	A	2	20181205-A-2-3-10
A2	3	10	20181205	GTPase_assay/2018_data/20181205_GAP_calibration.txt	1020	13651	A	2	20181205-A-2-3-10
A2	3	10	20181205	GTPase_assay/2018_data/20181205_GAP_calibration.txt	1040	13605	A	2	20181205-A-2-3-10
A2	3	10	20181205	GTPase_assay/2018_data/20181205_GAP_calibration.txt	1060	13658	A	2	20181205-A-2-3-10
A2	3	10	20181205	GTPase_assay/2018_data/20181205_GAP_calibration.txt	1080	13643	A	2	20181205-A-2-3-10
A2	3	10	20181205	GTPase_assay/2018_data/20181205_GAP_calibration.txt	1100	13586	A	2	20181205-A-2-3-10
A2	3	10	20181205	GTPase_assay/2018_data/20181205_GAP_calibration.txt	1120	13587	A	2	20181205-A-2-3-10
A2	3	10	20181205	GTPase_assay/2018_data/20181205_GAP_calibration.txt	1140	13617	A	2	20181205-A-2-3-10
A2	3	10	20181205	GTPase_assay/2018_data/20181205_GAP_calibration.txt	1160	13599	A	2	20181205-A-2-3-10
A2	3	10	20181205	GTPase_assay/2018_data/20181205_GAP_calibration.txt	1180	13571	A	2	20181205-A-2-3-10
A2	3	10	20181205	GTPase_assay/2018_data/20181205_GAP_calibration.txt	1200	13416	A	2	20181205-A-2-3-10
A2	3	10	20181205	GTPase_assay/2018_data/20181205_GAP_calibration.txt	1220	13691	A	2	20181205-A-2-3-10
A2	3	10	20181205	GTPase_assay/2018_data/20181205_GAP_calibration.txt	1240	13538	A	2	20181205-A-2-3-10
A2	3	10	20181205	GTPase_assay/2018_data/20181205_GAP_calibration.txt	1260	13483	A	2	20181205-A-2-3-10
A2	3	10	20181205	GTPase_assay/2018_data/20181205_GAP_calibration.txt	1280	13424	A	2	20181205-A-2-3-10
A2	3	10	20181205	GTPase_assay/2018_data/20181205_GAP_calibration.txt	1300	13530	A	2	20181205-A-2-3-10
A2	3	10	20181205	GTPase_assay/2018_data/20181205_GAP_calibration.txt	1320	13472	A	2	20181205-A-2-3-10
A2	3	10	20181205	GTPase_assay/2018_data/20181205_GAP_calibration.txt	1340	13419	A	2	20181205-A-2-3-10
A2	3	10	20181205	GTPase_assay/2018_data/20181205_GAP_calibration.txt	1360	13428	A	2	20181205-A-2-3-10
A2	3	10	20181205	GTPase_assay/2018_data/20181205_GAP_calibration.txt	1380	13446	A	2	20181205-A-2-3-10
A2	3	10	20181205	GTPase_assay/2018_data/20181205_GAP_calibration.txt	1400	13402	A	2	20181205-A-2-3-10
A2	3	10	20181205	GTPase_assay/2018_data/20181205_GAP_calibration.txt	1420	13475	A	2	20181205-A-2-3-10
A2	3	10	20181205	GTPase_assay/2018_data/20181205_GAP_calibration.txt	1440	13422	A	2	20181205-A-2-3-10
A2	3	10	20181205	GTPase_assay/2018_data/20181205_GAP_calibration.txt	1460	13336	A	2	20181205-A-2-3-10
A2	3	10	20181205	GTPase_assay/2018_data/20181205_GAP_calibration.txt	1480	13411	A	2	20181205-A-2-3-10
A2	3	10	20181205	GTPase_assay/2018_data/20181205_GAP_calibration.txt	1500	13384	A	2	20181205-A-2-3-10
A2	3	10	20181205	GTPase_assay/2018_data/20181205_GAP_calibration.txt	1520	13446	A	2	20181205-A-2-3-10
A2	3	10	20181205	GTPase_assay/2018_data/20181205_GAP_calibration.txt	1540	13378	A	2	20181205-A-2-3-10
A2	3	10	20181205	GTPase_assay/2018_data/20181205_GAP_calibration.txt	1560	13454	A	2	20181205-A-2-3-10
A2	3	10	20181205	GTPase_assay/2018_data/20181205_GAP_calibration.txt	1580	13346	A	2	20181205-A-2-3-10
A2	3	10	20181205	GTPase_assay/2018_data/20181205_GAP_calibration.txt	1600	13392	A	2	20181205-A-2-3-10
A2	3	10	20181205	GTPase_assay/2018_data/20181205_GAP_calibration.txt	1620	13448	A	2	20181205-A-2-3-10
A2	3	10	20181205	GTPase_assay/2018_data/20181205_GAP_calibration.txt	1640	13407	A	2	20181205-A-2-3-10
A2	3	10	20181205	GTPase_assay/2018_data/20181205_GAP_calibration.txt	1660	13300	A	2	20181205-A-2-3-10
A2	3	10	20181205	GTPase_assay/2018_data/20181205_GAP_calibration.txt	1680	13331	A	2	20181205-A-2-3-10
A2	3	10	20181205	GTPase_assay/2018_data/20181205_GAP_calibration.txt	1700	13336	A	2	20181205-A-2-3-10
A2	3	10	20181205	GTPase_assay/2018_data/20181205_GAP_calibration.txt	1720	13355	A	2	20181205-A-2-3-10
A2	3	10	20181205	GTPase_assay/2018_data/20181205_GAP_calibration.txt	1740	13381	A	2	20181205-A-2-3-10
A2	3	10	20181205	GTPase_assay/2018_data/20181205_GAP_calibration.txt	1760	13298	A	2	20181205-A-2-3-10
A2	3	10	20181205	GTPase_assay/2018_data/20181205_GAP_calibration.txt	1780	13420	A	2	20181205-A-2-3-10
A2	3	10	20181205	GTPase_assay/2018_data/20181205_GAP_calibration.txt	1800	13286	A	2	20181205-A-2-3-10
A3	2	10	20181205	GTPase_assay/2018_data/20181205_GAP_calibration.txt	0	11181	A	3	20181205-A-3-2-10
A3	2	10	20181205	GTPase_assay/2018_data/20181205_GAP_calibration.txt	20	11076	A	3	20181205-A-3-2-10
A3	2	10	20181205	GTPase_assay/2018_data/20181205_GAP_calibration.txt	40	11117	A	3	20181205-A-3-2-10
A3	2	10	20181205	GTPase_assay/2018_data/20181205_GAP_calibration.txt	60	11000	A	3	20181205-A-3-2-10
A3	2	10	20181205	GTPase_assay/2018_data/20181205_GAP_calibration.txt	80	10962	A	3	20181205-A-3-2-10
A3	2	10	20181205	GTPase_assay/2018_data/20181205_GAP_calibration.txt	100	11017	A	3	20181205-A-3-2-10
A3	2	10	20181205	GTPase_assay/2018_data/20181205_GAP_calibration.txt	120	10992	A	3	20181205-A-3-2-10
A3	2	10	20181205	GTPase_assay/2018_data/20181205_GAP_calibration.txt	140	11029	A	3	20181205-A-3-2-10
A3	2	10	20181205	GTPase_assay/2018_data/20181205_GAP_calibration.txt	160	10953	A	3	20181205-A-3-2-10
A3	2	10	20181205	GTPase_assay/2018_data/20181205_GAP_calibration.txt	180	10877	A	3	20181205-A-3-2-10
A3	2	10	20181205	GTPase_assay/2018_data/20181205_GAP_calibration.txt	200	10807	A	3	20181205-A-3-2-10
A3	2	10	20181205	GTPase_assay/2018_data/20181205_GAP_calibration.txt	220	10803	A	3	20181205-A-3-2-10
A3	2	10	20181205	GTPase_assay/2018_data/20181205_GAP_calibration.txt	240	10801	A	3	20181205-A-3-2-10
A3	2	10	20181205	GTPase_assay/2018_data/20181205_GAP_calibration.txt	260	10774	A	3	20181205-A-3-2-10
A3	2	10	20181205	GTPase_assay/2018_data/20181205_GAP_calibration.txt	280	10760	A	3	20181205-A-3-2-10
A3	2	10	20181205	GTPase_assay/2018_data/20181205_GAP_calibration.txt	300	10831	A	3	20181205-A-3-2-10
A3	2	10	20181205	GTPase_assay/2018_data/20181205_GAP_calibration.txt	320	10774	A	3	20181205-A-3-2-10
A3	2	10	20181205	GTPase_assay/2018_data/20181205_GAP_calibration.txt	340	10720	A	3	20181205-A-3-2-10
A3	2	10	20181205	GTPase_assay/2018_data/20181205_GAP_calibration.txt	360	10661	A	3	20181205-A-3-2-10
A3	2	10	20181205	GTPase_assay/2018_data/20181205_GAP_calibration.txt	380	10691	A	3	20181205-A-3-2-10
A3	2	10	20181205	GTPase_assay/2018_data/20181205_GAP_calibration.txt	400	10787	A	3	20181205-A-3-2-10
A3	2	10	20181205	GTPase_assay/2018_data/20181205_GAP_calibration.txt	420	10579	A	3	20181205-A-3-2-10
A3	2	10	20181205	GTPase_assay/2018_data/20181205_GAP_calibration.txt	440	10620	A	3	20181205-A-3-2-10
A3	2	10	20181205	GTPase_assay/2018_data/20181205_GAP_calibration.txt	460	10627	A	3	20181205-A-3-2-10
A3	2	10	20181205	GTPase_assay/2018_data/20181205_GAP_calibration.txt	480	10649	A	3	20181205-A-3-2-10
A3	2	10	20181205	GTPase_assay/2018_data/20181205_GAP_calibration.txt	500	10510	A	3	20181205-A-3-2-10
A3	2	10	20181205	GTPase_assay/2018_data/20181205_GAP_calibration.txt	520	10504	A	3	20181205-A-3-2-10
A3	2	10	20181205	GTPase_assay/2018_data/20181205_GAP_calibration.txt	540	10509	A	3	20181205-A-3-2-10
A3	2	10	20181205	GTPase_assay/2018_data/20181205_GAP_calibration.txt	560	10480	A	3	20181205-A-3-2-10
A3	2	10	20181205	GTPase_assay/2018_data/20181205_GAP_calibration.txt	580	10500	A	3	20181205-A-3-2-10
A3	2	10	20181205	GTPase_assay/2018_data/20181205_GAP_calibration.txt	600	10515	A	3	20181205-A-3-2-10
A3	2	10	20181205	GTPase_assay/2018_data/20181205_GAP_calibration.txt	620	10531	A	3	20181205-A-3-2-10
A3	2	10	20181205	GTPase_assay/2018_data/20181205_GAP_calibration.txt	640	10341	A	3	20181205-A-3-2-10
A3	2	10	20181205	GTPase_assay/2018_data/20181205_GAP_calibration.txt	660	10371	A	3	20181205-A-3-2-10
A3	2	10	20181205	GTPase_assay/2018_data/20181205_GAP_calibration.txt	680	10403	A	3	20181205-A-3-2-10
A3	2	10	20181205	GTPase_assay/2018_data/20181205_GAP_calibration.txt	700	10424	A	3	20181205-A-3-2-10
A3	2	10	20181205	GTPase_assay/2018_data/20181205_GAP_calibration.txt	720	10391	A	3	20181205-A-3-2-10
A3	2	10	20181205	GTPase_assay/2018_data/20181205_GAP_calibration.txt	740	10290	A	3	20181205-A-3-2-10
A3	2	10	20181205	GTPase_assay/2018_data/20181205_GAP_calibration.txt	760	10326	A	3	20181205-A-3-2-10
A3	2	10	20181205	GTPase_assay/2018_data/20181205_GAP_calibration.txt	780	10278	A	3	20181205-A-3-2-10
A3	2	10	20181205	GTPase_assay/2018_data/20181205_GAP_calibration.txt	800	10425	A	3	20181205-A-3-2-10
A3	2	10	20181205	GTPase_assay/2018_data/20181205_GAP_calibration.txt	820	10350	A	3	20181205-A-3-2-10
A3	2	10	20181205	GTPase_assay/2018_data/20181205_GAP_calibration.txt	840	10331	A	3	20181205-A-3-2-10
A3	2	10	20181205	GTPase_assay/2018_data/20181205_GAP_calibration.txt	860	10269	A	3	20181205-A-3-2-10
A3	2	10	20181205	GTPase_assay/2018_data/20181205_GAP_calibration.txt	880	10321	A	3	20181205-A-3-2-10
A3	2	10	20181205	GTPase_assay/2018_data/20181205_GAP_calibration.txt	900	10286	A	3	20181205-A-3-2-10
A3	2	10	20181205	GTPase_assay/2018_data/20181205_GAP_calibration.txt	920	10259	A	3	20181205-A-3-2-10
A3	2	10	20181205	GTPase_assay/2018_data/20181205_GAP_calibration.txt	940	10301	A	3	20181205-A-3-2-10
A3	2	10	20181205	GTPase_assay/2018_data/20181205_GAP_calibration.txt	960	10240	A	3	20181205-A-3-2-10
A3	2	10	20181205	GTPase_assay/2018_data/20181205_GAP_calibration.txt	980	10256	A	3	20181205-A-3-2-10
A3	2	10	20181205	GTPase_assay/2018_data/20181205_GAP_calibration.txt	1e3	10225	A	3	20181205-A-3-2-10
A3	2	10	20181205	GTPase_assay/2018_data/20181205_GAP_calibration.txt	1020	10148	A	3	20181205-A-3-2-10
