

Software Version	3.03.14



Experiment File Path:	C:\Users\Public\Documents\Experiments\Tina\20181108_GAP_sensor_assay2.xpt
Protocol File Path:	C:\Users\Public\Documents\Protocols\Tina\GAP_sensor_assay.prt



Plate Number	Plate 1
Date	11/8/2018
Time	1:53:33 PM
Reader Type:	Synergy H1
Reader Serial Number:	1803011C
Reading Type	Reader

Procedure Details

Plate Type	Costar 96 well half area
Start Kinetic	Runtime 0:40:00 (HH:MM:SS), Interval 0:00:05, 481 Reads
    Read	Fluorescence Endpoint
	G1..G12
	Filter Set 1
	    Excitation: 425,  Emission: 457
	    Optics: Bottom,  Gain: 59
	Light Source: Xenon Flash,  Lamp Energy: High
	Read Speed: Normal,  Delay: 0 msec,  Measurements/Data Point: 5
	Read Height: 7 mm
End Kinetic	

Layout
	1	2	3	4	5	6	7	8	9	10	11	12
A													Well ID
B													Well ID
C													Well ID
D													Well ID
E													Well ID
F													Well ID
G	SPL1	SPL2	SPL3	SPL4	SPL5	SPL6	SPL7	SPL8	SPL9	SPL10	SPL11	SPL12	Well ID
H													Well ID

425,457

Time	T° 425,457	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12
0:08:45	25.8	3479	4717	6111	6251	7697	9261	9992	10860	11449	13027	13197	14346
0:08:50	25.8	3507	4724	6120	6236	7667	9259	9962	10794	11526	13112	13233	14352
0:08:55	25.8	3509	4686	6092	6275	7747	9239	9948	10970	11442	13018	13098	14222
0:09:00	25.8	3462	4706	6112	6276	7813	9296	10007	10786	11449	13080	13146	14249
0:09:05	25.8	3479	4713	6140	6289	7767	9298	9976	10865	11453	13155	13218	14266
0:09:10	25.8	3506	4684	6118	6337	7712	9290	9903	10984	11430	13160	13245	14338
0:09:15	25.8	3473	4714	6091	6259	7829	9279	9901	10846	11447	12974	13149	14490
0:09:20	25.8	3481	4658	6069	6278	7728	9309	9958	10788	11441	13094	13185	14283
0:09:25	25.8	3444	4731	6160	6318	7756	9287	10011	10897	11531	13187	13126	14274
0:09:30	25.8	3461	4743	6155	6262	7738	9242	10023	10873	11515	13100	13357	14274
0:09:35	25.8	3478	4673	6127	6217	7769	9303	9967	10838	11549	13123	13229	14409
0:09:40	25.8	3472	4743	6127	6239	7822	9222	9947	10981	11475	13111	13203	14343
0:09:45	25.8	3454	4730	6163	6225	7766	9299	9934	10932	11437	13149	13219	14378
0:09:50	25.8	3495	4665	6088	6273	7737	9339	10025	10968	11543	13097	13200	14435
0:09:55	25.8	3444	4702	6125	6184	7732	9234	9926	10884	11404	13083	13074	14270
0:10:00	25.8	3500	4680	6189	6225	7704	9287	9936	10911	11432	13174	13115	14350
0:10:05	25.8	3429	4734	6156	6315	7798	9266	10010	10872	11537	13104	13125	14450
0:10:10	25.8	3452	4711	6117	6266	7718	9270	9904	10867	11452	13062	13197	14417
0:10:15	25.8	3521	4686	6132	6253	7748	9208	9895	10808	11532	12974	13167	14288
0:10:20	25.8	3495	4741	6062	6251	7712	9263	9993	10918	11553	13114	13248	14232
0:10:25	25.8	3476	4706	6108	6322	7760	9319	9952	10948	11464	13012	13238	14286
0:10:30	25.8	3481	4716	6107	6266	7815	9289	9980	10854	11448	13096	13164	14473
0:10:35	25.8	3499	4718	6181	6248	7802	9245	9986	10858	11618	13029	13248	14306
0:10:40	25.8	3461	4653	6111	6248	7766	9321	9887	10913	11435	13064	13178	14223
0:10:45	25.8	3498	4716	6144	6271	7842	9301	9912	10920	11479	13031	13250	14338
0:10:50	25.8	3475	4691	6146	6254	7762	9302	9924	10991	11437	13083	13082	14425
0:10:55	25.8	3480	4744	6185	6255	7723	9214	9951	10965	11414	13115	13151	14273
0:11:00	25.8	3477	4677	6099	6266	7740	9250	9909	10863	11507	13036	13242	14351
0:11:05	25.8	3469	4706	6167	6258	7700	9238	9925	10880	11432	13125	13232	14299
0:11:10	25.8	3470	4712	6124	6292	7765	9300	9985	10912	11592	13061	13114	14283
0:11:15	25.8	3470	4691	6153	6223	7689	9195	9880	10882	11386	13190	13002	14222
0:11:20	25.8	3534	4731	6137	6225	7795	9287	9810	10949	11563	12979	13218	14221
0:11:25	25.8	3482	4718	6095	6289	7709	9277	9968	10772	11470	13033	13181	14451
0:11:30	25.8	3514	4675	6130	6272	7767	9247	9884	10978	11393	13066	13040	14358
0:11:35	25.8	3498	4684	6126	6200	7815	9251	9997	11010	11482	13072	13255	14367
0:11:40	25.8	3490	4685	6143	6260	7723	9242	10034	10878	11447	13101	13252	14403
0:11:45	25.8	3484	4719	6147	6230	7770	9243	9982	10890	11469	13227	13092	14319
0:11:50	25.8	3484	4706	6111	6207	7794	9245	10032	10944	11485	13141	13200	14446
0:11:55	25.8	3476	4705	6154	6229	7768	9284	9915	10965	11417	13138	13085	14344
0:12:00	25.8	3508	4703	6170	6229	7770	9152	9982	10855	11459	12985	13152	14478
0:12:05	25.8	3458	4694	6104	6248	7768	9277	9921	10886	11445	13138	13166	14381
0:12:10	25.8	3465	4677	6130	6280	7726	9228	9921	10943	11335	13184	13149	14301
0:12:15	25.8	3476	4679	6148	6293	7726	9302	9950	10907	11542	12998	13141	14458
0:12:20	25.8	3476	4670	6127	6278	7751	9300	9936	10970	11510	13103	13272	14438
0:12:25	25.8	3489	4733	6116	6183	7719	9218	9981	10892	11471	13096	13151	14235
0:12:30	25.8	3459	4679	6133	6289	7751	9253	9961	10856	11437	13128	13158	14355
0:12:35	25.8	3454	4704	6126	6201	7750	9280	9936	10883	11439	13022	13292	14477
0:12:40	25.8	3501	4716	6112	6210	7720	9215	9945	10864	11475	13018	13253	14452
0:12:45	25.8	3500	4696	6192	6231	7692	9329	9797	10905	11469	13007	13135	14320
0:12:50	25.8	3449	4721	6093	6195	7694	9248	9900	10907	11506	13023	13218	14402
0:12:55	25.8	3484	4685	6134	6246	7746	9229	9942	10942	11495	13119	13121	14381
