

Software Version	3.03.14



Experiment File Path:	C:\Users\Public\Documents\Experiments\Tina\20190117_GAP_assay9.xpt
Protocol File Path:	C:\Users\Public\Documents\Protocols\Tina\GAP_sensor_assay.prt



Plate Number	Plate 1
Date	1/17/2019
Time	3:15:08 PM
Reader Type:	Synergy H1
Reader Serial Number:	1803011C
Reading Type	Reader

Procedure Details

Plate Type	Costar 96 well half area
Set Temperature	Setpoint 30°C
Start Kinetic	Runtime 0:45:00 (HH:MM:SS), Interval 0:00:04, 676 Reads
    Read	Fluorescence Endpoint
	A1..A8
	Filter Set 1
	    Excitation: 425,  Emission: 457
	    Optics: Bottom,  Gain: 57
	Light Source: Xenon Flash,  Lamp Energy: High
	Read Speed: Normal,  Delay: 0 msec,  Measurements/Data Point: 5
	Read Height: 7 mm
End Kinetic	

Layout
	1	2	3	4	5	6	7	8	9	10	11	12
A	SPL1	SPL2	SPL3	SPL4	SPL5	SPL6	SPL7	SPL8					Well ID
B													Well ID
C													Well ID
D													Well ID
E													Well ID
F													Well ID
G													Well ID
H													Well ID

425,457

Time	T° 425,457	A1	A2	A3	A4	A5	A6	A7	A8
0:21:48	30.0	18126	18969	21470	21063	21952	23039	19168	24843
0:21:52	30.0	18164	18931	21484	21103	21962	22976	19132	24737
0:21:56	30.0	18098	18986	21576	21096	21902	22875	19085	24924
0:22:00	30.0	18264	18929	21610	21060	22158	22919	18976	24899
0:22:04	30.0	18256	18967	21560	21089	22079	23188	19031	24698
0:22:08	30.0	18176	18928	21519	21144	21745	22870	19140	24812
0:22:12	30.0	18288	18833	21494	20985	22085	23029	19105	24852
0:22:16	30.0	18238	18943	21373	20874	21981	23010	19036	24920
0:22:20	30.0	18271	18965	21253	21078	21932	22959	19039	24947
0:22:24	30.0	17973	18861	21468	20963	21975	23149	19100	24678
0:22:28	30.0	18102	18927	21435	20956	21847	22850	18962	24843
0:22:32	30.0	18154	18854	21436	21071	22003	22829	19147	24811
0:22:36	30.0	18224	18976	21359	20944	21880	23019	19184	24799
0:22:40	30.0	17931	18863	21458	20997	22147	23060	19160	24656
0:22:44	30.0	18079	18833	21493	20848	21891	22841	19141	24753
0:22:48	30.0	18085	18797	21407	21072	21811	23092	19115	24848
0:22:52	30.0	18039	18861	21540	21027	21859	22930	19117	24872
0:22:56	30.0	18226	18828	21431	21076	21849	22838	19017	24630
0:23:00	30.0	18101	18894	21482	20947	21988	22993	19209	24623
0:23:04	30.0	18037	18971	21374	20991	21835	22935	19146	24917
0:23:08	30.0	18115	18926	21367	20901	21923	22703	18956	24745
0:23:12	30.0	18166	18835	21210	21000	21917	22856	19065	24782
0:23:16	30.0	18173	19040	21484	20910	21893	22956	19040	24843
0:23:20	30.0	18138	18939	21327	21061	22032	23094	19093	24984
0:23:24	30.0	18163	18699	21544	21121	21918	22711	19112	24940
0:23:28	30.0	18081	18932	21455	21010	21901	22859	18997	24801
0:23:32	30.0	18143	18698	21393	20981	21939	22931	19045	24594
0:23:36	30.0	18013	18840	21454	21141	21920	22869	19259	25055
0:23:40	30.0	18167	18863	21446	21021	22095	22947	18960	24791
0:23:44	30.0	18140	18768	21567	20768	21968	22896	19021	24809
0:23:48	30.0	18152	18785	21529	21054	21954	22890	19141	24852
0:23:52	30.0	18105	18773	21515	20843	21824	22963	19326	24910
0:23:56	30.0	18055	18972	21238	20827	21898	22825	19003	24765
0:24:00	30.0	18181	18734	21323	20903	22063	22833	18971	24727
0:24:04	30.0	17926	18815	21430	21097	21982	23030	19002	24838
0:24:08	30.0	18082	18883	21527	20944	21998	22980	19191	24775
0:24:12	30.0	18130	18804	21484	21109	21929	22863	19102	24997
0:24:16	30.0	18213	18887	21361	21110	21979	22840	19164	24780
0:24:20	30.0	18045	18869	21538	21020	22027	22799	18987	24564
0:24:24	30.0	18213	18863	21219	20909	21905	22834	19038	24787
0:24:28	30.0	18093	18749	21464	21016	21845	23000	19061	24800
0:24:32	30.0	18179	18804	21282	20661	21870	22898	19073	24711
0:24:36	30.0	18084	18823	21453	21044	22068	22761	19087	24762
0:24:40	30.1	18125	18708	21437	21012	21972	22731	18983	24506
0:24:44	30.1	18066	18691	21213	20911	21847	23007	18965	24832
0:24:48	30.0	18044	18834	21378	21051	22032	22926	19052	24899
0:24:52	30.0	18006	18750	21421	20900	21892	22810	18994	24889
0:24:56	30.0	18127	18662	21358	20941	21897	22918	19038	24732
0:25:00	30.0	18007	18846	21293	21003	21782	23063	18980	24859
0:25:04	30.0	18114	18753	21172	20897	21759	22782	18904	24724
0:25:08	30.0	17998	18884	21379	21005	21946	22962	18986	24686
0:25:12	30.0	18199	18815	21377	20859	21934	22822	19040	24618
0:25:16	30.0	17944	18758	21555	20917	21935	22757	19058	24872
0:25:20	30.0	18147	18658	21495	20857	21999	22808	19056	24711
0:25:24	30.0	18062	18677	21580	20940	21896	22911	19070	24590
0:25:28	30.0	18078	18774	21321	20933	21945	22850	18877	24681
0:25:32	30.0	18110	18795	21404	21053	21850	22786	19108	24411
0:25:36	30.0	18142	18824	21335	20863	21974	22760	18976	24763
0:25:40	30.0	18019	18760	21402	20998	21933	22845	19099	24723
0:25:44	30.0	18091	18813	21456	21022	21778	22888	19033	24792
0:25:48	30.0	17959	18944	21421	21015	21846	22863	19162	24829
0:25:52	30.0	18072	18814	21366	20825	21892	22760	19021	24776
0:25:56	30.0	18151	18844	21287	20897	21882	22933	18979	24767
0:26:00	30.0	18172	18798	21396	20962	21875	22946	19092	24788
0:26:04	30.0	18187	18845	21383	20736	21808	23045	18973	24732
0:26:08	30.0	18123	18741	21296	20922	21884	22793	19056	24495
0:26:12	30.0	17978	18700	21424	21071	21846	22659	19072	24766
0:26:16	30.0	18019	18762	21284	20841	21865	22910	18978	24869
0:26:20	30.0	18153	18788	21513	20980	21723	22879	19131	24659
0:26:24	30.0	18062	18793	21261	20869	21989	22569	18982	24718
0:26:28	30.0	17980	18822	21281	20810	21983	22746	19060	24682
0:26:32	30.0	18128	18767	21547	20932	21854	22732	19104	24776
0:26:36	30.0	18048	18873	21326	21035	21600	22842	19167	24733
0:26:40	30.0	18023	18860	21363	20863	21875	23046	19094	24859
0:26:44	30.0	18021	18882	21278	20960	21794	22736	19093	24817
0:26:48	30.0	18092	18877	21381	20865	21974	22604	19050	24722
0:26:52	30.0	18055	18793	21505	20956	21820	23085	19060	24668
0:26:56	30.0	18002	18751	21279	21017	21924	22898	18982	24646
0:27:00	30.0	18118	18795	21481	20908	21799	22975	19068	24654
0:27:04	30.0	18036	18720	21330	21155	21906	22820	18967	24760
0:27:08	30.0	18036	18763	21436	20960	21906	22873	19024	24627
0:27:12	30.0	18150	18707	21293	20891	21910	22773	18996	24877
0:27:16	30.0	18082	18778	21453	20986	21831	22930	18880	24699
0:27:20	30.0	18122	18670	21405	20903	21822	22717	19026	24620
0:27:24	30.0	17994	18664	21362	21022	21735	22718	19018	24744
0:27:28	30.0	18098	18882	21498	20904	21955	22997	19130	24656
0:27:32	30.0	18036	18734	21389	20918	21871	22893	18968	24898
0:27:36	30.0	18040	18719	21334	20922	21726	22878	19057	24872
0:27:40	30.0	17896	18815	21333	20984	21751	22797	19104	24581
0:27:44	30.0	18096	18782	21297	20972	21644	22620	19124	24765
0:27:48	30.0	18021	18829	21457	21074	21835	22733	18864	24710
0:27:52	30.0	18090	18787	21478	20915	21803	22775	18847	24647
0:27:56	30.0	17979	18791	21381	21000	21839	22861	19161	24590
0:28:00	30.0	17906	18728	21340	20834	21634	22828	19063	24747
0:28:04	30.0	18031	18771	21254	20989	21905	22756	19143	24777
0:28:08	30.1	18009	18642	21252	20869	21858	22842	18820	24819
0:28:12	30.1	18039	18626	21520	20814	21787	22802	19001	24702
0:28:16	30.1	18043	18760	21305	20723	21835	22901	18993	24705
0:28:20	30.0	18133	18737	21332	20827	21823	22918	18959	24630
0:28:24	30.1	18061	18800	21299	20948	21726	22813	18994	24655
0:28:28	30.1	17936	18686	21356	20852	21705	22881	18873	24514
0:28:32	30.1	18173	18742	21317	20820	21937	22586	18928	24568
0:28:36	30.0	18061	18782	21309	20701	21879	22592	18897	24828
0:28:40	30.0	17990	18765	21241	20917	21665	22818	19021	24644
0:28:44	30.0	17967	18738	21435	20853	21830	22851	18943	24695
0:28:48	30.1	18118	18909	21354	20885	21797	22713	18961	24735
0:28:52	30.0	18069	18695	21408	20743	21605	22812	18943	24779
0:28:56	30.1	18015	18736	21376	20945	21870	22833	18896	24709
0:29:00	30.1	18076	18647	21225	20716	21713	22820	19045	24566
0:29:04	30.1	17946	18640	21265	20817	21831	22738	18929	24651
0:29:08	30.1	18007	18774	21400	20943	21662	22739	18813	24680
0:29:12	30.1	18044	18780	21375	20818	21868	22785	19086	24686
0:29:16	30.1	18055	18754	21291	20786	21937	22722	18946	24414
0:29:20	30.0	18023	18735	21241	20861	21777	22797	18929	24476
0:29:24	30.1	18012	18728	21354	21038	21860	22883	19027	24472
0:29:28	30.1	18140	18729	21195	20761	21871	22835	18943	24572
0:29:32	30.0	17993	18706	21308	20859	21775	22576	19046	24654
0:29:36	30.1	18067	18744	21376	20780	21653	22865	18905	24651
0:29:40	30.1	18026	18759	21376	20830	21712	22707	19077	24669
0:29:44	30.1	18035	18784	21322	20824	21712	22758	18837	24553
0:29:48	30.1	18023	18845	21444	20674	21642	22830	18970	24532
0:29:52	30.1	17956	18813	21186	20840	21794	22785	18857	24493
0:29:56	30.1	17957	18793	21209	21008	21922	22767	18948	24701
0:30:00	30.1	18012	18860	21283	20902	21753	22863	18945	24722
0:30:04	30.0	17918	18651	21386	20876	21617	22856	18730	24653
0:30:08	30.1	18060	18660	21321	20758	21759	22561	18996	24590
0:30:12	30.1	17976	18656	21351	20741	21767	22625	18864	24580
0:30:16	30.0	17939	18874	21258	20995	21788	22557	18986	24667
0:30:20	30.1	18052	18685	21261	20778	21668	22582	19008	24751
0:30:24	30.1	18035	18598	21103	20788	21674	22678	18994	24580
0:30:28	30.1	18007	18740	21410	20900	21847	22864	19026	24663
0:30:32	30.1	17992	18732	21455	20812	21867	22755	19007	24610
0:30:36	30.1	18041	18429	21251	20769	21850	22638	18859	24512
0:30:40	30.1	17940	18684	21205	20852	21724	22764	18981	24530
0:30:44	30.0	18050	18772	21281	20889	21754	22748	18870	24529
0:30:48	30.0	18092	18632	21097	20837	21759	22752	18888	24699
0:30:52	30.1	18066	18764	21303	20807	21751	22604	18884	24549
0:30:56	30.0	17994	18628	21365	20921	21696	22794	18970	24684
0:31:00	30.1	18041	18676	21411	20817	21689	22671	18800	24557
0:31:04	30.1	18036	18794	21182	20898	21699	22860	18861	24484
0:31:08	30.1	17957	18704	21359	20757	21780	22835	18894	24722
0:31:12	30.1	17941	18792	21286	20883	21726	22787	18838	24633
0:31:16	30.1	17945	18807	21312	20865	21742	22921	19005	24514
0:31:20	30.1	17978	18692	21192	20862	21694	22794	18893	24554
0:31:24	30.1	17924	18776	21257	20891	21625	22798	18924	24633
0:31:28	30.0	17934	18642	21396	20923	21641	22696	18835	24544
0:31:32	30.0	18068	18603	21385	20846	21680	22708	18764	24505
0:31:36	30.0	18068	18777	21263	20789	21647	22707	18839	24704
0:31:40	30.0	18022	18667	21311	20860	21990	22903	18972	24453
0:31:44	30.1	17862	18813	21192	20824	21754	22686	18978	24660
0:31:48	30.1	18009	18571	21323	20781	21752	22767	19008	24506
0:31:52	30.1	18019	18780	21133	20828	21896	22553	19000	24538
0:31:56	30.1	17994	18617	21341	20758	21828	22472	18907	24539
0:32:00	30.1	18116	18704	21312	21043	21751	22751	18800	24653
0:32:04	30.1	17891	18743	21291	20892	21704	22526	18884	24664
0:32:08	30.1	17958	18668	21136	20831	21774	22693	18779	24760
0:32:12	30.0	18045	18769	21196	20794	21814	22615	18941	24529
0:32:16	30.0	17940	18748	21253	20678	21882	22762	19041	24714
0:32:20	30.1	17787	18619	21199	20863	21621	22765	18869	24608
0:32:24	30.0	17933	18471	21234	20910	21812	22689	18888	24502
0:32:28	30.1	17982	18680	21228	20771	21682	22840	19010	24706
0:32:32	30.1	17947	18698	21259	20869	21646	22824	18876	24563
0:32:36	30.1	18088	18592	21193	20819	21726	22650	18925	24595
0:32:40	30.1	18085	18677	21110	21021	21961	22858	18952	24651
0:32:44	30.1	17946	18658	21266	20859	21692	22631	18934	24496
0:32:48	30.1	17983	18741	21326	20936	21757	22771	18912	24695
0:32:52	30.1	17936	18612	21280	20878	21702	22722	18873	24826
0:32:56	30.0	17925	18672	21114	20729	21703	22736	18957	24481
0:33:00	30.1	18041	18630	21252	20799	21746	22591	18915	24565
0:33:04	30.1	17988	18718	21151	20800	21841	22796	18871	24569
0:33:08	30.0	18059	18657	21113	20878	21694	22933	19035	24702
0:33:12	30.1	18035	18675	21239	20824	21627	22607	18915	24793
0:33:16	30.1	18007	18764	21478	20943	21840	22815	18669	24618
0:33:20	30.1	17952	18655	21319	20742	21719	22823	18816	24398
0:33:24	30.1	17961	18688	21237	20819	21654	22721	19037	24718
0:33:28	30.1	18041	18683	21214	20909	21585	22617	18908	24673
0:33:32	30.1	17902	18489	21256	20891	21717	22774	18958	24518
0:33:36	30.1	17951	18681	21431	20699	21586	22676	18992	24755
0:33:40	30.0	17934	18707	21155	20712	21657	22719	18988	24500
0:33:44	30.1	17923	18722	21167	20805	21928	22619	18830	24538
0:33:48	30.0	17967	18807	21273	20830	21528	22663	18987	24503
0:33:52	30.0	17911	18723	21218	20825	21659	22841	18925	24479
0:33:56	30.1	17955	18580	21222	20838	21624	22655	18847	24616
0:34:00	30.1	17855	18670	21232	20670	21625	22712	19010	24609
0:34:04	30.1	18064	18660	21191	20717	21837	22735	18925	24735
0:34:08	30.1	17965	18745	21389	20666	21793	22632	18771	24620
0:34:12	30.1	17965	18689	21257	20675	21836	22734	18807	24593
0:34:16	30.1	17968	18863	21296	20708	21795	22761	18878	24546
0:34:20	30.0	18043	18644	21179	20899	21626	22739	18957	24707
0:34:24	30.1	17899	18596	21105	20790	21474	22672	18900	24471
0:34:28	30.1	18094	18596	21313	20772	21756	22704	18775	24520
0:34:32	30.1	18061	18520	21251	20824	21783	22605	18953	24327
0:34:36	30.1	17964	18749	21095	20872	21714	22644	18915	24708
0:34:40	30.1	17912	18734	21203	20696	21633	22834	18900	24693
0:34:44	30.1	17914	18747	21268	20748	21782	22705	18857	24756
0:34:48	30.1	17909	18796	21339	20677	21543	22566	18772	24642
0:34:52	30.1	18025	18744	21102	20816	21747	22784	18848	24606
0:34:56	30.1	18062	18532	21087	20738	21827	22580	18963	24678
0:35:00	30.0	17994	18645	21353	20848	21619	22726	18800	24571
0:35:04	30.0	17957	18684	21198	20775	21698	22637	18833	24609
0:35:08	30.1	17951	18751	21137	20850	21679	22782	18893	24623
0:35:12	30.1	17853	18645	21232	20843	21764	22728	18814	24227
0:35:16	30.1	18010	18747	21270	20849	21721	22681	18827	24524
0:35:20	30.0	17936	18611	21169	20917	21617	22622	19023	24629
0:35:24	30.1	17939	18486	21218	20797	21946	22768	18923	24664
0:35:28	30.1	17887	18719	21413	20811	21707	22731	18961	24435
0:35:32	30.1	17877	18651	21182	20995	21752	22650	18839	24611
0:35:36	30.1	17935	18628	21069	20794	21652	22808	18871	24400
0:35:40	30.1	18035	18623	21334	20868	21608	22757	18895	24532
0:35:44	30.1	18046	18617	21118	20846	21724	22626	18918	24554
0:35:48	30.0	18014	18579	21170	20873	21629	22750	18725	24434
0:35:52	30.1	17905	18648	21296	20850	21654	22810	18881	24649
0:35:56	30.1	17914	18725	21247	20808	21708	22599	18945	24418
0:36:00	30.1	17998	18679	21278	20673	21723	22582	18937	24387
0:36:04	30.1	18082	18654	21322	20607	21646	22529	18918	24654
0:36:08	30.1	17979	18781	21188	20943	21718	22785	18856	24473
0:36:12	30.1	17987	18706	21285	20687	21550	22588	18957	24643
0:36:16	30.1	18035	18545	21155	20668	21702	22502	18917	24589
0:36:20	30.1	18050	18606	21193	20567	21729	22697	18815	24704
0:36:24	30.1	18017	18776	21273	20865	21715	22645	18899	24601
0:36:28	30.1	17939	18701	21248	20805	21651	22566	18793	24694
0:36:32	30.1	18040	18716	21298	20735	21629	22653	18875	24576
0:36:36	30.1	18006	18537	21209	20861	21701	22650	18883	24382
0:36:40	30.1	17971	18645	21328	20841	21600	22810	18928	24712
0:36:44	30.1	17891	18689	21307	20855	21807	22692	18762	24713
0:36:48	30.1	17925	18538	21302	20796	21663	22707	18790	24576
0:36:52	30.1	18111	18614	21363	20719	21741	22334	18967	24667
0:36:56	30.1	17887	18595	21224	20708	21514	22652	18834	24420
0:37:00	30.1	17766	18797	21183	20551	21631	22732	18929	24465
0:37:04	30.1	18025	18672	21337	20659	21735	22766	19018	24534
0:37:08	30.1	17981	18601	21247	20723	21825	22791	18890	24627
0:37:12	30.1	17941	18640	21257	20888	21732	22499	18909	24489
0:37:16	30.1	17953	18596	21187	20771	21612	22668	18782	24458
0:37:20	30.1	18022	18553	21469	20897	21848	22793	18953	24580
0:37:24	30.1	18117	18584	21226	20704	21751	22512	18759	24510
0:37:28	30.1	18001	18623	21150	20936	21592	22670	18895	24566
0:37:32	30.1	17950	18570	21323	20793	21624	22690	18914	24521
0:37:36	30.1	18043	18511	21272	20684	21776	22625	18798	24456
0:37:40	30.1	17996	18758	21257	20707	21734	22625	18868	24412
0:37:44	30.1	17953	18676	21244	20645	21598	22603	18870	24553
0:37:48	30.1	17941	18658	21254	20697	21626	22893	18926	24520
0:37:52	30.1	18032	18679	21206	20786	21672	22551	18819	24467
0:37:56	30.1	17919	18485	21211	20834	21691	22658	18838	24541
0:38:00	30.1	17949	18583	21235	20637	21607	22511	18791	24506
0:38:04	30.1	17984	18711	21217	20750	21512	22625	18757	24445
0:38:08	30.1	18017	18548	21197	20798	21544	22349	18803	24544
0:38:12	30.1	17833	18551	21110	20633	21559	22532	18819	24583
0:38:16	30.1	17847	18619	21246	20780	21632	22672	18755	24538
0:38:20	30.1	17895	18590	21248	20540	21627	22707	18802	24436
0:38:24	30.1	17885	18534	21172	20707	21540	22723	18775	24559
0:38:28	30.1	18014	18478	21182	20766	21563	22671	18766	24594
0:38:32	30.1	17944	18517	21190	20772	21638	22689	18987	24247
0:38:36	30.1	17913	18677	21099	20532	21616	22702	18679	24422
0:38:40	30.1	17870	18602	21057	20742	21648	22727	18838	24383
0:38:44	30.1	17930	18641	21128	20773	21580	22668	18841	24549
0:38:48	30.1	17780	18480	21212	20720	21620	22582	18765	24533
0:38:52	30.1	17951	18637	21057	20878	21559	22420	18791	24428
0:38:56	30.1	17822	18475	21262	20717	21745	22546	18643	24569
0:39:00	30.1	17834	18666	21136	20793	21658	22594	18853	24486
0:39:04	30.1	17901	18612	20968	20609	21713	22661	18846	24480
0:39:08	30.1	17907	18510	21063	20703	21534	22654	18831	24485
0:39:12	30.1	17801	18605	21092	20593	21451	22644	18813	24349
0:39:16	30.1	17916	18483	21150	20586	21688	22565	18792	24599
0:39:20	30.1	17869	18515	21161	20682	21439	22731	18650	24543
0:39:24	30.1	17927	18550	21177	20810	21466	22599	18646	24452
0:39:28	30.1	17981	18459	21114	20797	21656	22483	18701	24381
0:39:32	30.1	17859	18561	21155	20676	21647	22660	18677	24466
0:39:36	30.1	17769	18476	21226	20820	21617	22574	18912	24418
0:39:40	30.1	18003	18532	21151	20764	21602	22516	18707	24457
0:39:44	30.1	17965	18480	21149	20716	21618	22417	18728	24534
0:39:48	30.1	18026	18528	21131	20760	21513	22507	18705	24487
0:39:52	30.1	17835	18510	21039	20535	21451	22461	18734	24358
0:39:56	30.1	17902	18655	20976	20632	21363	22515	18771	24469
0:40:00	30.1	17865	18466	20821	20657	21690	22634	18687	24467
0:40:04	30.1	17918	18448	21028	20664	21638	22476	18580	24405
0:40:08	30.1	17842	18383	21202	20604	21517	22582	18786	24373
0:40:12	30.1	17784	18393	21049	20751	21548	22428	18858	24239
0:40:16	30.1	17859	18370	21110	20591	21529	22563	18769	24389
0:40:20	30.1	17885	18597	21111	20584	21588	22596	18828	24283
0:40:24	30.1	17839	18608	21177	20427	21426	22497	18757	24566
0:40:28	30.1	17970	18618	21265	20745	21556	22668	18837	24252
0:40:32	30.1	17921	18568	20998	20689	21482	22646	18761	24517
0:40:36	30.1	17763	18404	21031	20581	21496	22492	18668	24420
0:40:40	30.1	17975	18591	21106	20609	21532	22588	18861	24386
0:40:44	30.1	17754	18515	21057	20579	21493	22548	18599	24373
0:40:48	30.1	17910	18527	21063	20492	21588	22496	18691	24474
0:40:52	30.1	18009	18498	21196	20634	21730	22478	18702	24146
0:40:56	30.1	17947	18560	20974	20723	21461	22653	18644	24533
0:41:00	30.1	17865	18542	21139	20717	21565	22560	18764	24511
0:41:04	30.1	17973	18560	21234	20699	21592	22680	18756	24515
0:41:08	30.1	17775	18644	21146	20509	21523	22642	18725	24261
0:41:12	30.1	17760	18483	21225	20622	21503	22483	18690	24327
0:41:16	30.1	17808	18480	21050	20618	21562	22523	18714	24577
0:41:20	30.1	17815	18578	21058	20520	21731	22497	18728	24486
0:41:24	30.1	17701	18631	21049	20694	21510	22555	18762	24389
0:41:28	30.1	17753	18522	21151	20725	21221	22707	18728	24426
0:41:32	30.1	17807	18680	21045	20636	21576	22431	18796	24568
0:41:36	30.1	17687	18573	21066	20600	21621	22471	18888	24317
0:41:40	30.1	17879	18556	21116	20833	21523	22559	18712	24353
0:41:44	30.1	17912	18461	21018	20530	21546	22651	18756	24443
0:41:48	30.1	17842	18458	20820	20727	21401	22488	18770	24403
0:41:52	30.1	18038	18556	21183	20643	21514	22339	18717	24492
0:41:56	30.1	17823	18481	21031	20716	21585	22518	18824	24530
0:42:00	30.1	17842	18516	20998	20777	21403	22510	18646	24609
0:42:04	30.1	17907	18482	21190	20572	21519	22548	18673	24542
0:42:08	30.1	17902	18518	20923	20580	21481	22506	18604	24304
0:42:12	30.1	17898	18432	21015	20698	21508	22494	18769	24241
0:42:16	30.1	18032	18550	21053	20655	21577	22600	18799	24527
0:42:20	30.1	17823	18625	21018	20541	21490	22589	18643	24431
0:42:24	30.1	17931	18568	20980	20492	21697	22520	18732	24438
0:42:28	30.1	17861	18400	21126	20707	21549	22573	18696	24414
0:42:32	30.1	17918	18447	21078	20604	21606	22538	18686	24419
0:42:36	30.1	17862	18260	21106	20700	21642	22400	18759	24267
0:42:40	30.1	17638	18545	21074	20630	21517	22576	18727	24244
0:42:44	30.1	17918	18490	21055	20479	21407	22615	18724	24571
0:42:48	30.1	17796	18374	20873	20556	21639	22582	18821	24237
0:42:52	30.1	17864	18545	21145	20523	21640	22662	18666	24242
0:42:56	30.1	17886	18444	21159	20732	21391	22413	18744	24232
0:43:00	30.1	17808	18416	21069	20531	21619	22440	18652	24361
0:43:04	30.1	17941	18558	20923	20616	21346	22558	18670	24489
0:43:08	30.1	17670	18494	20907	20508	21501	22358	18701	24482
0:43:12	30.1	17699	18556	20984	20696	21571	22450	18575	24447
0:43:16	30.1	17855	18498	20963	20648	21659	22404	18707	24238
0:43:20	30.1	17657	18495	21172	20693	21561	22500	18721	24373
0:43:24	30.1	17892	18434	21066	20469	21435	22442	18812	24503
0:43:28	30.1	17905	18428	21088	20493	21553	22450	18726	24357
0:43:32	30.1	17910	18433	20949	20719	21609	22525	18748	24300
0:43:36	30.1	17796	18505	20883	20756	21412	22616	18796	24305
0:43:40	30.1	17805	18526	20951	20500	21508	22519	18749	24353
0:43:44	30.1	17919	18532	21102	20571	21444	22633	18699	24290
0:43:48	30.1	17926	18577	20968	20715	21370	22559	18572	24428
0:43:52	30.1	17817	18471	21152	20567	21512	22593	18508	24397
0:43:56	30.1	17840	18423	21045	20596	21610	22561	18754	24304
0:44:00	30.1	17672	18365	20800	20667	21593	22535	18823	24373
0:44:04	30.1	17790	18446	20995	20687	21461	22434	18680	24441
0:44:08	30.1	17825	18500	20877	20445	21532	22471	18722	24327
0:44:12	30.1	17832	18463	20893	20554	21620	22365	18848	24295
0:44:16	30.1	17752	18505	20978	20582	21374	22590	18756	24449
0:44:20	30.1	17681	18509	20988	20438	21390	22329	18674	24345
0:44:24	30.1	17780	18551	21039	20812	21465	22525	18814	24298
0:44:28	30.1	17832	18323	21143	20591	21363	22413	18693	24235
0:44:32	30.1	17758	18527	21018	20764	21575	22504	18732	24370
0:44:36	30.1	17793	18433	21013	20624	21231	22447	18584	24518
0:44:40	30.1	17771	18458	21167	20632	21579	22639	18688	24261
0:44:44	30.1	17791	18367	21035	20644	21549	22307	18847	24327
0:44:48	30.1	17798	18346	21042	20595	21546	22493	18757	24314
0:44:52	30.1	17749	18420	20911	20572	21450	22526	18693	24341
0:44:56	30.1	17850	18400	21048	20311	21391	22332	18664	24282
0:45:00	30.1	17828	18496	21109	20565	21578	22480	18760	24164

Results
	1	2	3	4	5	6	7	8	9	10	11	12
A	5550000.000	5445000.000	6180000.000	5745000.000	9225000.000	7275000.000	5985000.000	-7410000.000					Max V [425,457]
	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000					R-Squared [425,457]
	0:17:38	0:04:50	0:03:30	0:24:34	0:01:26	0:14:06	0:00:54	0:10:18					t at Max V [425,457]
	0:15:28	0:02:32	0:01:57	0:22:20	0:00:54	0:11:47	0:00:21	0:12:45					Lagtime [425,457]
B													Max V [425,457]
													R-Squared [425,457]
													t at Max V [425,457]
													Lagtime [425,457]
C													Max V [425,457]
													R-Squared [425,457]
													t at Max V [425,457]
													Lagtime [425,457]
D													Max V [425,457]
													R-Squared [425,457]
													t at Max V [425,457]
													Lagtime [425,457]
E													Max V [425,457]
													R-Squared [425,457]
													t at Max V [425,457]
													Lagtime [425,457]
F													Max V [425,457]
													R-Squared [425,457]
													t at Max V [425,457]
													Lagtime [425,457]
G													Max V [425,457]
													R-Squared [425,457]
													t at Max V [425,457]
													Lagtime [425,457]
H													Max V [425,457]
													R-Squared [425,457]
													t at Max V [425,457]
													Lagtime [425,457]

